OBJECTID,STYLE,TIME1,TIME2,TIME3,TIME4,TYPE,Meter,RatePerHr,MaxTime,Long,Lat
1844, , , , , ,PARKING METER,1268,2.5,2 HOURS,-123.364995639931,48.4212092387204
1845, , , , , ,PARKING METER,1267,2.5,2 HOURS,-123.365050015971,48.4212593733224
1846, , , , , ,PARKING METER,1266,2.5,2 HOURS,-123.365101467574,48.4213072905283
1847, , , , , ,PARKING METER,1265,2.5,2 HOURS,-123.365154801663,48.4213557172451
1848, , , , , ,PARKING METER,1264,2.5,2 HOURS,-123.365577902971,48.4217450029997
1849, , , , , ,PARKING METER,1304,2.5,2 HOURS,-123.365331416769,48.4216773911278
1850, , , , , ,PARKING METER,1305,2.5,2 HOURS,-123.365278721476,48.4216336775573
1851, , , , , ,PARKING METER,1324,2.5,2 HOURS,-123.364804824433,48.4216606577315
1852, , , , , ,PARKING METER,1325,2.5,2 HOURS,-123.364736875463,48.421695146571
1853, , , , , ,PARKING METER,1326,2.5,2 HOURS,-123.364668599682,48.4217274214415
1854, , , , , ,PARKING METER,1327,2.5,2 HOURS,-123.364600802567,48.4217606798765
1855, , , , , ,PARKING METER,1323,2.5,2 HOURS,-123.364873515674,48.421627535774
1856, , , , , ,PARKING METER,1322,2.5,2 HOURS,-123.364941074457,48.4215948312063
1857, , , , , ,PARKING METER,1328,2.5,2 HOURS,-123.364532136206,48.4217929846837
1858, , , , , ,PARKING METER,1321,2.5,2 HOURS,-123.365009651365,48.4215621890393
1859, , , , , ,PARKING METER,1310,2.5,2 HOURS,-123.364923195475,48.421290802242
1860, , , , , ,PARKING METER,1311,2.5,2 HOURS,-123.364691963717,48.4211253352326
1861, , , , , ,PARKING METER,1312,2.5,2 HOURS,-123.364633118978,48.4210875543718
1862, , , , , ,PARKING METER,1313,2.5,2 HOURS,-123.364575188974,48.4210493414485
1863, , , , , ,PARKING METER,1314,2.5,2 HOURS,-123.364516752226,48.4210111310056
1864, , , , , ,PARKING METER,1319,2.5,2 HOURS,-123.364102599435,48.4207513782529
1865, , , , , ,PARKING METER,1318,2.5,2 HOURS,-123.364163668123,48.4207878629907
1866, , , , , ,PARKING METER,1317,2.5,2 HOURS,-123.364227497226,48.4208247788764
1867, , , , , ,PARKING METER,1315,2.5,2 HOURS,-123.364455815828,48.4209739657638
1868, , , , , ,PARKING METER,1316,2.5,2 HOURS,-123.364396978339,48.4209358258118
1869, , , , , ,PARKING METER,1332,2.5,2 HOURS,-123.363429879792,48.4214222122738
1870, , , , , ,PARKING METER,1333,2.5,2 HOURS,-123.363369015724,48.4213843436128
1871, , , , , ,PARKING METER,1334,2.5,2 HOURS,-123.363306376413,48.4213482762471
1872, , , , , ,PARKING METER,1331,2.5,2 HOURS,-123.363490648965,48.4214607865384
1873, , , , , ,PARKING METER,1330,2.5,2 HOURS,-123.363552314562,48.4215012850097
1874, , , , , ,PARKING METER,1283,1.5,24 HOURS,-123.362517929172,48.4207902087376
1875, , , , , ,PARKING METER,1282,1.5,24 HOURS,-123.362592019648,48.4208217808396
1876, , , , , ,PARKING METER,1281,1.5,24 HOURS,-123.362662961944,48.4208529084533
1877, , , , , ,PARKING METER,1280,1.5,24 HOURS,-123.362730555158,48.4208857523195
1878, , , , , ,PARKING METER,1362,1.5,24 HOURS,-123.363426074557,48.4206910626021
1879, , , , , ,PARKING METER,1363,1.5,24 HOURS,-123.363360046153,48.4207310153425
1880, , , , , ,PARKING METER,1364,1.5,24 HOURS,-123.363295048918,48.420770588743
1881, , , , , ,PARKING METER,1361,1.5,24 HOURS,-123.363488436186,48.4206520840544
1882, , , , , ,PARKING METER,1360,1.5,24 HOURS,-123.363551619132,48.420614950783
1883,Hotel, , , , ,HOTEL, ,,,-123.365104532162,48.4193637675593
1884,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.360332080968,48.4194018960831
1885,TOUR BUS, , , , ,PARKING METER,1352,1.5,24 HOURS,-123.361059921933,48.4203109772207
1886,TOUR BUS, , , , ,PARKING METER,1353,1.5,24 HOURS,-123.360988788843,48.4202818883326
1887,TOUR BUS, , , , ,PARKING METER,1354,1.5,24 HOURS,-123.360917660888,48.420253513712
1888, , , , , ,PARKING METER,1294,1.5,24 HOURS,-123.361350251626,48.4203340293423
1889,TOUR BUS, , , , ,PARKING METER,1351,1.5,24 HOURS,-123.361237056665,48.4203767978914
1890,TOUR BUS, , , , ,PARKING METER,1350,1.5,24 HOURS,-123.361312190184,48.4204050481848
1891, , , , , ,PARKING METER,1293,1.5,24 HOURS,-123.361422148256,48.4203621115848
1892, , , , , ,PARKING METER,1292,1.5,24 HOURS,-123.361494108833,48.4203890986941
1893,TOUR BUS, , , , ,PARKING METER,1349,1.5,24 HOURS,-123.361388396927,48.4204332959599
1894,TOUR BUS, , , , ,PARKING METER,1348,1.5,24 HOURS,-123.361464601043,48.4204615427909
1895,TOUR BUS, , , , ,PARKING METER,1347,1.5,24 HOURS,-123.361537620547,48.4204933613153
1896,TOUR BUS, , , , ,PARKING METER,1346,1.5,24 HOURS,-123.361609539386,48.4205209089646
1897, , , , , ,PARKING METER,1291,1.5,24 HOURS,-123.361683093701,48.4204667236859
1898, , , , , ,PARKING METER,1290,1.5,24 HOURS,-123.361759263145,48.4204950073114
1899,TOUR BUS, , , , ,PARKING METER,1345,1.5,24 HOURS,-123.361906694631,48.4206416286099
1900,TOUR BUS, , , , ,PARKING METER,1344,1.5,24 HOURS,-123.361984370087,48.4206699064453
1901,TOUR BUS, , , , ,PARKING METER,1343,1.5,24 HOURS,-123.362061299922,48.4206991887897
1902,TOUR BUS, , , , ,PARKING METER,1342,1.5,24 HOURS,-123.362140490504,48.4207289632841
1903, , , , , ,PARKING METER,1289,1.5,24 HOURS,-123.362007330229,48.4205921424324
1904, , , , , ,PARKING METER,1288,1.5,24 HOURS,-123.362086019991,48.4206214606169
1905, , , , , ,PARKING METER,1287,1.5,24 HOURS,-123.362159976248,48.4206501638656
1906, , , , , ,PARKING METER,1286,1.5,24 HOURS,-123.362238666176,48.420679481041
1907, , , , , ,PARKING METER,1285,1.5,24 HOURS,-123.362317356192,48.42070879816
1908,TOUR BUS, , , , ,PARKING METER,1340,1.5,24 HOURS,-123.362399934449,48.420841495375
1909,TOUR BUS, , , , ,PARKING METER,1341,1.5,24 HOURS,-123.362330359967,48.42081131568
1910,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.362440852729,48.4207477670412
1911, , , , , ,PARKING METER,1102,1.5,24 HOURS,-123.372039357425,48.4186441912161
1912, , , , , ,PARKING METER,1101,1.5,24 HOURS,-123.372070681083,48.4185908673781
1913,TOUR BUS, , , , ,PARKING METER,1007,1.5,24 HOURS,-123.372098116474,48.418770172696
1914,TOUR BUS, , , , ,PARKING METER,1006,1.5,24 HOURS,-123.37212634217,48.4187177414105
1915,TOUR BUS, , , , ,PARKING METER,1005,1.5,24 HOURS,-123.372153541111,48.4186646332932
1916,TOUR BUS, , , , ,PARKING METER,1004,1.5,24 HOURS,-123.372183806554,48.4186115143625
1917,TOUR BUS, , , , ,PARKING METER,1003,1.5,24 HOURS,-123.372212959486,48.4185589325113
1918,TOUR BUS, , , , ,PARKING METER,1002,1.5,24 HOURS,-123.37224098447,48.4185055122176
1919,TOUR BUS, , , , ,PARKING METER,1001,1.5,24 HOURS,-123.372272321686,48.4184511221808
1920,TOUR BUS, , , , ,PARKING METER,1000,1.5,24 HOURS,-123.37230151461,48.4183960805146
1921, , , , , ,PARKING METER,1100,1.5,24 HOURS,-123.372173982645,48.4183917954384
1922, , , , , ,PARKING METER,1144,2,3 HOURS,-123.371756353731,48.4181138260265
1923, , , , , ,PARKING METER,1143,2,3 HOURS,-123.37183783446,48.4181073455679
1924, , , , , ,PARKING METER,1142,2,3 HOURS,-123.371918288113,48.4181008791625
1925, , , , , ,PARKING METER,1141,2,3 HOURS,-123.372000836358,48.4180953055924
1926, , , , , ,PARKING METER,1145,2,3 HOURS,-123.371675209686,48.4181205158599
1927, , , , , ,PARKING METER,1146,2,3 HOURS,-123.371594445546,48.418127226002
1928, , , , , ,PARKING METER,1147,2,3 HOURS,-123.371514293848,48.4181332242843
1929, , , , , ,PARKING METER,1148,2,3 HOURS,-123.37143318712,48.4181381792906
1930, , , , , ,PARKING METER,1149,2,3 HOURS,-123.371346187346,48.4181434528185
1931, , , , , ,PARKING METER,1150,2,3 HOURS,-123.371262440756,48.4181498520612
1932, , , , , ,PARKING METER,1151,2,3 HOURS,-123.371179564895,48.4181553730732
1933, , , , , ,PARKING METER,1152,2,3 HOURS,-123.37109591247,48.4181600445533
1934, , , , , ,PARKING METER,1153,2,3 HOURS,-123.371011282337,48.4181655710935
1935, , , , , ,PARKING METER,1154,2,3 HOURS,-123.370925090213,48.418171708967
1936, , , , , ,PARKING METER,1155,2,3 HOURS,-123.37083958716,48.4181778211665
1937, , , , , ,PARKING METER,1156,2,3 HOURS,-123.370754076396,48.4181830587519
1938, , , , , ,PARKING METER,1140,2,3 HOURS,-123.372085081022,48.4180888430226
1939,MOTORCYCLE,90 MIN, , , ,PARKING METER,1157,0,90 MIN,-123.370534112764,48.4182053595702
1940, , , , , ,PARKING METER,1158,2,3 HOURS,-123.370470209215,48.4182050746668
1941, , , , , ,PARKING METER,1159,2,3 HOURS,-123.370386224055,48.4182108450559
1942, , , , , ,PARKING METER,1160,2,3 HOURS,-123.370301260831,48.4182163063449
1943, , , , , ,PARKING METER,1161,2,3 HOURS,-123.370214292739,48.4182233699958
1944, , , , , ,PARKING METER,1162,2,3 HOURS,-123.370129910359,48.4182300978029
1945, , , , , ,PARKING METER,1163,2,3 HOURS,-123.37004426982,48.4182355394824
1946, , , , , ,PARKING METER,1164,2,3 HOURS,-123.369956973942,48.4182419544377
1947, , , , , ,PARKING METER,1165,2,3 HOURS,-123.369873396659,48.4182490069433
1948, , , , , ,PARKING METER,1166,2,3 HOURS,-123.369790123739,48.4182534889998
1949, , , , , ,PARKING METER,1167,2,3 HOURS,-123.369709120307,48.418260062608
1950, , , , , ,PARKING METER,1168,2,3 HOURS,-123.369626557838,48.4182669119531
1951, , , , , ,PARKING METER,1169,2,3 HOURS,-123.369544211482,48.4182715069133
1952, , , , , ,PARKING METER,1203,2.5,2 HOURS,-123.368745566518,48.418628812912
1953, , , , , ,PARKING METER,1202,2.5,2 HOURS,-123.368746123313,48.4185738279582
1954,HANDICAP,120 MIN, , , ,PARKING METER,1204,2.5,2 HOURS,-123.368744105995,48.4187592240357
1955, , , , , ,PARKING METER,1205,2.5,2 HOURS,-123.36874595841,48.4188161850158
1956, , , , , ,PARKING METER,1206,2.5,2 HOURS,-123.368746364479,48.418872183495
1957, , , , , ,PARKING METER,1207,2.5,2 HOURS,-123.368747261671,48.4189299356251
1958, , , , , ,PARKING METER,1201,2.5,2 HOURS,-123.368747626701,48.4185194760303
1959, , , , , ,PARKING METER,1200,2.5,2 HOURS,-123.368747229957,48.418465702359
1960,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.368735260665,48.4186951484778
1961, , , , , ,PARKING METER,1208,2.5,2 HOURS,-123.368747662426,48.4189853853322
1962, , , , , ,PARKING METER,1209,2.5,2 HOURS,-123.368748620219,48.4190403015625
1963, , , , , ,PARKING METER,1210,2.5,2 HOURS,-123.368749018505,48.4190952222808
1964, , , , , ,PARKING METER,1211,2.5,2 HOURS,-123.368758575403,48.4194501568377
1965, , , , , ,PARKING METER,1212,2.5,2 HOURS,-123.368760977164,48.4195062613861
1966, , , , , ,PARKING METER,1213,2.5,2 HOURS,-123.368763348292,48.4195618667249
1967, , , , , ,PARKING METER,1214,2.5,2 HOURS,-123.368764384686,48.4196179297566
1968, , , , , ,PARKING METER,1215,2.5,2 HOURS,-123.368766109528,48.4196744359143
1969, , , , , ,PARKING METER,1216,2.5,2 HOURS,-123.368766517283,48.4197304757651
1970, , , , , ,PARKING METER,1217,2.5,2 HOURS,-123.368768248093,48.4197874326288
1971, , , , , ,PARKING METER,1218,2.5,2 HOURS,-123.368769974523,48.4198435960126
1972, , , , , ,PARKING METER,1219,2.5,2 HOURS,-123.368770367213,48.4198979247712
1973, , , , , ,PARKING METER,1220,2.5,2 HOURS,-123.368770117819,48.419952241188
1974, , , , , ,PARKING METER,1221,2.5,2 HOURS,-123.368772484641,48.4200057503473
1975, , , , , ,PARKING METER,1222,2.5,2 HOURS,-123.368774198493,48.4200609196538
1976, , , , , ,PARKING METER,1223,2.5,2 HOURS,-123.368774602492,48.4201156901037
1977, , , , , ,PARKING METER,5427,2,3 HOURS,-123.361379645408,48.4286503719452
1978, , , , , ,PARKING METER,5428,2,3 HOURS,-123.361297650123,48.4286472706772
1979, , , , , ,PARKING METER,5429,2,3 HOURS,-123.361213477126,48.4286403598363
1980, , , , , ,PARKING METER,5430,2,3 HOURS,-123.361131466329,48.4286339216738
1981, , , , , ,PARKING METER,5431,2,3 HOURS,-123.361050580823,48.4286279459487
1982, , , , , ,PARKING METER,5432,2,3 HOURS,-123.360967824996,48.4286214758176
1983, , , , , ,PARKING METER,5433,2,3 HOURS,-123.360886393987,48.4286165371907
1984, , , , , ,PARKING METER,5434,2,3 HOURS,-123.360804400197,48.4286124900286
1985, , , , , ,PARKING METER,5435,2,3 HOURS,-123.360720635851,48.4286094388729
1986,General,M-SAT 7AM-6PM (15MIN), , , ,GENERAL, ,,,-123.360428048664,48.4286655358348
1987, , , , , ,PARKING METER,5536,2,3 HOURS,-123.360546128234,48.4286727388004
1988, , , , , ,PARKING METER,5535,2,3 HOURS,-123.360634589649,48.4286762872864
1989, , , , , ,PARKING METER,5534,2,3 HOURS,-123.360819787697,48.4286876962823
1990, , , , , ,PARKING METER,5533,2,3 HOURS,-123.360907551688,48.4286941166462
1991, , , , , ,PARKING METER,5532,2,3 HOURS,-123.361140351692,48.4287077322094
1992, , , , , ,PARKING METER,5531,2,3 HOURS,-123.361224507829,48.4287122509714
1993,Commercial,M-F 7AM-6PM, , , ,Commercial, ,,,-123.361803412362,48.4234532525747
1994,Police,M-F ALL TIMES,SAT 8AM-6PM (1HR), , ,POLICE, ,,,-123.36154230956,48.4219386482076
1995,School,M-F 8AM-5PM (5 MIN), , , ,SCHOOL, ,,,-123.355864118171,48.4273868341759
1996,School,M-F 8AM-5PM (5 MIN), , , ,SCHOOL, ,,,-123.355418569684,48.4273589197316
1997, , , , , ,PARKING METER,5390,1.5,24 HOURS,-123.354838831646,48.4273180411999
1998, , , , , ,PARKING METER,5391,1.5,24 HOURS,-123.35475316516,48.4273136693154
1999, , , , , ,PARKING METER,5392,1.5,24 HOURS,-123.3546665038,48.4273092995327
2000, , , , , ,PARKING METER,5393,1.5,24 HOURS,-123.354583167413,48.4273044840087
2001, , , , , ,PARKING METER,5394,1.5,24 HOURS,-123.354497925644,48.4272993657099
2002, , , , , ,PARKING METER,5395,1.5,24 HOURS,-123.354407618584,48.4272949925648
2003, , , , , ,PARKING METER,5396,1.5,24 HOURS,-123.354318607478,48.4272886163228
2004, , , , , ,PARKING METER,5397,1.5,24 HOURS,-123.354225601227,48.4272829189516
2005, , , , , ,PARKING METER,5398,1.5,24 HOURS,-123.354137942156,48.4272790943613
2006, , , , , ,PARKING METER,5399,1.5,24 HOURS,-123.354052272724,48.4272740589999
2007, , , , , ,PARKING METER,5279,1.5,24 HOURS,-123.353830800609,48.4268344500633
2008, , , , , ,PARKING METER,5298,1.5,24 HOURS,-123.353950712376,48.4269082498837
2009, , , , , ,PARKING METER,5278,1.5,24 HOURS,-123.354133590192,48.4268640808721
2010, , , , , ,PARKING METER,5297,1.5,24 HOURS,-123.35403490367,48.42691794919
2011, , , , , ,PARKING METER,5296,1.5,24 HOURS,-123.354118425081,48.4269263666861
2012, , , , , ,PARKING METER,5295,1.5,24 HOURS,-123.354203687581,48.4269353572797
2013, , , , , ,PARKING METER,5294,1.5,24 HOURS,-123.354286593232,48.4269450028663
2014, , , , , ,PARKING METER,5293,1.5,24 HOURS,-123.354370113543,48.4269534211684
2015, , , , , ,PARKING METER,5292,1.5,24 HOURS,-123.354453894559,48.4269618089182
2016, , , , , ,PARKING METER,5291,1.5,24 HOURS,-123.354538953292,48.4269706245067
2017, , , , , ,PARKING METER,5290,1.5,24 HOURS,-123.354624452289,48.426979765251
2018, , , , , ,PARKING METER,5289,1.5,24 HOURS,-123.354708755212,48.426989517785
2019, , , , , ,PARKING METER,5288,1.5,24 HOURS,-123.354793674456,48.4269990596371
2020, , , , , ,PARKING METER,5287,1.5,24 HOURS,-123.35487803061,48.4270084880063
2021, , , , , ,PARKING METER,5286,1.5,24 HOURS,-123.354962674664,48.4270171318247
2022, , , , , ,PARKING METER,5285,1.5,24 HOURS,-123.355048781731,48.4270269937013
2023, , , , , ,PARKING METER,5277,1.5,24 HOURS,-123.354215903049,48.4268730670522
2024, , , , , ,PARKING METER,5276,1.5,24 HOURS,-123.35429989228,48.4268820678405
2025, , , , , ,PARKING METER,5275,1.5,24 HOURS,-123.354507329114,48.4269082902357
2026, , , , , ,PARKING METER,5274,1.5,24 HOURS,-123.354592630356,48.4269170015778
2027, , , , , ,PARKING METER,5271,1.5,24 HOURS,-123.35496509435,48.4269583372084
2028, , , , , ,PARKING METER,5270,1.5,24 HOURS,-123.355157317082,48.4269794170221
2029, , , , , ,PARKING METER,5273,1.5,24 HOURS,-123.354678976732,48.4269265175278
2030, , , , , ,PARKING METER,5272,1.5,24 HOURS,-123.354764340438,48.4269360373409
2031, , , , , ,PARKING METER,5284,1.5,24 HOURS,-123.355133509842,48.427035664124
2032, , , , , ,PARKING METER,5269,1.5,24 HOURS,-123.355237912243,48.4269872328511
2033, , , , , ,PARKING METER,5283,1.5,24 HOURS,-123.355349410259,48.4270588495302
2034, , , , , ,PARKING METER,5282,1.5,24 HOURS,-123.355431615823,48.427067094785
2035, , , , , ,PARKING METER,5281,1.5,24 HOURS,-123.355513217322,48.4270757484912
2036, , , , , ,PARKING METER,5268,1.5,24 HOURS,-123.355431296156,48.4270075070279
2037, , , , , ,PARKING METER,5267,1.5,24 HOURS,-123.355512286452,48.4270157577774
2038, , , , , ,PARKING METER,5266,1.5,24 HOURS,-123.35559356961,48.4270252931739
2039, , , , , ,PARKING METER,5265,1.5,24 HOURS,-123.355674562781,48.4270339477456
2040,General,ALL (15 MIN), , , ,GENERAL, ,,,-123.355786333766,48.4270392368847
2041, , , , , ,PARKING METER,5152,2,3 HOURS,-123.356164327484,48.4264844365101
2042, , , , , ,PARKING METER,5153,2,3 HOURS,-123.3561525105,48.4265381987539
2043,HANDICAP,3 HR, , , ,PARKING METER,5151,2,3 HOURS,-123.35617613601,48.4264296612778
2044,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.356130336265,48.4266010354858
2045, , , , , ,PARKING METER,5154,2,3 HOURS,-123.356122152927,48.4266644964758
2046, , , , , ,PARKING METER,5155,2,3 HOURS,-123.356111103107,48.4267187610482
2047, , , , , ,PARKING METER,5156,2,3 HOURS,-123.356099276906,48.4267727680202
2048, , , , , ,PARKING METER,5157,2,3 HOURS,-123.356084417879,48.4268270461723
2049, , , , , ,PARKING METER,5158,2,3 HOURS,-123.356072601293,48.4268814696521
2050, , , , , ,PARKING METER,5161,2,3 HOURS,-123.35585605751,48.4262843391573
2051, , , , , ,PARKING METER,5160,2,3 HOURS,-123.355937672223,48.4262927370291
2052, , , , , ,PARKING METER,5162,2,3 HOURS,-123.355771681046,48.4262741747405
2053, , , , , ,PARKING METER,5163,2,3 HOURS,-123.355688227071,48.4262646722574
2054, , , , , ,PARKING METER,5164,2,3 HOURS,-123.355607066031,48.4262556070607
2055, , , , , ,PARKING METER,5165,2,3 HOURS,-123.355523615412,48.4262467701932
2056, , , , , ,PARKING METER,5166,2,3 HOURS,-123.355273260249,48.4262193721751
2057, , , , , ,PARKING METER,5167,2,3 HOURS,-123.355189808207,48.4262103137535
2058, , , , , ,PARKING METER,5168,2,3 HOURS,-123.355105903949,48.4262019215124
2059, ,20 MIN, , , ,PARKING METER,5169,2,3 HOURS,-123.355023374594,48.4261937453854
2060, ,20 MIN, , , ,PARKING METER,5170,2,3 HOURS,-123.354701963143,48.4261601407917
2061, , , , , ,PARKING METER,5171,2,3 HOURS,-123.354618509757,48.4261508597431
2062, , , , , ,PARKING METER,5172,2,3 HOURS,-123.35453688315,48.4261406859462
2063, , , , , ,PARKING METER,5173,2,3 HOURS,-123.354455268721,48.4261320639613
2064, , , , , ,PARKING METER,5174,2,3 HOURS,-123.354373643723,48.4261221122583
2065, , , , , ,PARKING METER,5176,2,3 HOURS,-123.354074213622,48.4260871041515
2066, , , , , ,PARKING METER,5175,2,3 HOURS,-123.354157665142,48.4260961632898
2067, ,3 HR,M-F 4PM-6PM TOWAWAY, , ,PARKING METER,5056,2,3 HOURS,-123.355052442452,48.4260889851844
2068, ,3 HR,M-F 4PM-6PM TOWAWAY, , ,PARKING METER,5055,2,3 HOURS,-123.355135439126,48.426098488643
2069, ,3 HR,M-F 4PM-6PM TOWAWAY, , ,PARKING METER,5054,2,3 HOURS,-123.355219340121,48.4261064373434
2070, ,3 HR,M-F 4PM-6PM TOWAWAY, , ,PARKING METER,5053,2,3 HOURS,-123.355305081591,48.4261152664635
2071, ,3 HR,M-F 4PM-6PM TOWAWAY, , ,PARKING METER,5052,2,3 HOURS,-123.355390831031,48.4261254278863
2072, ,3 HR,M-F 4PM-6PM TOWAWAY, , ,PARKING METER,5050,2,3 HOURS,-123.355652660374,48.4261574279323
2073, ,3 HR,M-F 4PM-6PM TOWAWAY, , ,PARKING METER,5051,2,3 HOURS,-123.35556969719,48.4261490718069
2074,,,,,,PARKING METER,4467,3,90 MIN,-123.366973020853,48.4291505876318
2075,,,,,,PARKING METER,4466,3,90 MIN,-123.366970546775,48.4291049523019
2076,,,,,,PARKING METER,4465,3,90 MIN,-123.366968776648,48.4290577673183
2077,,90 MIN,,,,PARKING METER,5705,2.5,2 HOURS,-123.363666200181,48.4294714994723
2078,,90 MIN,,,,PARKING METER,5704,2.5,2 HOURS,-123.363734041924,48.4294707778774
2079,,90 MIN,,,,PARKING METER,5703,2.5,2 HOURS,-123.363804705246,48.4294712375773
2080,,90 MIN,,,,PARKING METER,5702,2.5,2 HOURS,-123.36386972994,48.4294703493658
2081,,90 MIN,,,,PARKING METER,5701,2.5,2 HOURS,-123.363936052741,48.4294706472622
2082,,90 MIN,,,,PARKING METER,3275,3,90 MIN,-123.362024066178,48.4255385400794
2083,,90 MIN,,,,PARKING METER,3274,3,90 MIN,-123.362038951557,48.4254877607489
2084,,90 MIN,,,,PARKING METER,3276,3,90 MIN,-123.362010807734,48.4256035198763
2085,,90 MIN,,,,PARKING METER,3273,3,90 MIN,-123.362050750098,48.4254319170526
2086,,90 MIN,,,,PARKING METER,3272,3,90 MIN,-123.362064153964,48.4253872303518
2087,,90 MIN,,,,PARKING METER,3271,3,90 MIN,-123.362079102781,48.4253455823321
2088,,90 MIN,,,,PARKING METER,3270,3,90 MIN,-123.362090980547,48.4253009004239
2089,,90 MIN,,,,PARKING METER,3724,2.5,2 HOURS,-123.360105032711,48.4249367756902
2090,,90 MIN,,,,PARKING METER,3723,2.5,2 HOURS,-123.360317081868,48.4249574209815
2091,,90 MIN,,,,PARKING METER,3722,2.5,2 HOURS,-123.360404026102,48.4249642517842
2092,,90 MIN,,,,PARKING METER,3721,2.5,2 HOURS,-123.360487951033,48.4249751503197
2093,,90 MIN,,,,PARKING METER,3720,2.5,2 HOURS,-123.36057644155,48.4249850196908
2094,,90 MIN,,,,PARKING METER,3719,2.5,2 HOURS,-123.360873940859,48.4250165566977
2095,,90 MIN,,,,PARKING METER,3718,2.5,2 HOURS,-123.361150068717,48.425044101596
2096,,90 MIN,,,,PARKING METER,3717,2.5,2 HOURS,-123.361261483396,48.4250620161768
2097,,90 MIN,,,,PARKING METER,3716,2.5,2 HOURS,-123.361346939196,48.4250739241039
2098,,90 MIN,,,,PARKING METER,3715,2.5,2 HOURS,-123.361417114792,48.4250808067446
2099,,90 MIN,,,,PARKING METER,3714,2.5,2 HOURS,-123.361488822302,48.4250886993484
2100,,90 MIN,,,,PARKING METER,3713,2.5,2 HOURS,-123.361549843905,48.4250945958209
2101,,90 MIN,,,,PARKING METER,3712,2.5,2 HOURS,-123.361603228987,48.425098486607
2102,,90 MIN,,,,PARKING METER,3711,2.5,2 HOURS,-123.361674929346,48.4251053643047
2103,,90 MIN,,,,PARKING METER,3710,2.5,2 HOURS,-123.361742055624,48.4251122554222
2104,,180 MIN,,,,PARKING METER,3875,2,3 HOURS,-123.356249017802,48.4252896941988
2105,,180 MIN,,,,PARKING METER,3876,2,3 HOURS,-123.356204758545,48.4252827283652
2106,,180 MIN,,,,PARKING METER,3877,2,3 HOURS,-123.356163554447,48.425276767875
2107,,180 MIN,,,,PARKING METER,3878,2,3 HOURS,-123.356119309398,48.4252718315897
2108,,180 MIN,,,,PARKING METER,3879,2,3 HOURS,-123.35606742802,48.4252648892814
2109,,180 MIN,,,,PARKING METER,3880,2,3 HOURS,-123.356006421071,48.4252610196086
2110,,180 MIN,,,,PARKING METER,3881,2,3 HOURS,-123.355966735978,48.4252540395375
2111,,180 MIN,,,,PARKING METER,3882,2,3 HOURS,-123.355910294713,48.4252491408831
2112,,180 MIN,,,,PARKING METER,3883,2,3 HOURS,-123.355859952262,48.4252442233485
2113,,180 MIN,,,,PARKING METER,3884,2,3 HOURS,-123.355817231973,48.4252392822333
2114,,180 MIN,,,,PARKING METER,3885,2,3 HOURS,-123.355766875372,48.4252323350761
2115,,180 MIN,,,,PARKING METER,3886,2,3 HOURS,-123.355721126948,48.4252304468216
2116,,180 MIN,,,,PARKING METER,3887,2,3 HOURS,-123.355667728051,48.4252245238342
2117,,180 MIN,,,,PARKING METER,3888,2,3 HOURS,-123.355612769065,48.425213532477
2118,,180 MIN,,,,PARKING METER,3889,2,3 HOURS,-123.355562440841,48.4252106443933
2119,,180 MIN,,,,PARKING METER,3890,2,3 HOURS,-123.355512084304,48.4252036971239
2120,,180 MIN,,,,PARKING METER,3891,2,3 HOURS,-123.355229881295,48.4251792015454
2121,,180 MIN,,,,PARKING METER,3892,2,3 HOURS,-123.355185622285,48.4251722362169
2122,,180 MIN,,,,PARKING METER,3893,2,3 HOURS,-123.355132209371,48.4251642833976
2123,,180 MIN,,,,PARKING METER,3894,2,3 HOURS,-123.355080342384,48.4251593702236
2124,,180 MIN,,,,PARKING METER,3965,2,3 HOURS,-123.355879365574,48.4254044785524
2125,,180 MIN,,,,PARKING METER,3960,2,3 HOURS,-123.356190626408,48.4254420733865
2126,,180 MIN,,,,PARKING METER,3961,2,3 HOURS,-123.356123479201,48.4254321339
2127,,180 MIN,,,,PARKING METER,3962,2,3 HOURS,-123.356060947334,48.4254282689751
2128,,180 MIN,,,,PARKING METER,3963,2,3 HOURS,-123.356001429446,48.4254193215319
2129,,180 MIN,,,,PARKING METER,3964,2,3 HOURS,-123.355949555019,48.4254133939628
2130,,180 MIN,,,,PARKING METER,3966,2,3 HOURS,-123.355792407104,48.4253956158267
2131,,180 MIN,,,,PARKING METER,3895,2,3 HOURS,-123.354828516704,48.4251185456501
2132,,180 MIN,,,,PARKING METER,3896,2,3 HOURS,-123.354758327884,48.4251096304488
2133,,180 MIN,,,,PARKING METER,3897,2,3 HOURS,-123.354694251995,48.4251027250965
2134,,180 MIN,,,,PARKING METER,3898,2,3 HOURS,-123.354628657137,48.4250968392005
2135,,180 MIN,,,,PARKING METER,3970,2,3 HOURS,-123.355020410041,48.425309723973
2136,,180 MIN,,,,PARKING METER,3971,2,3 HOURS,-123.354930396767,48.4252998552013
2137,,180 MIN,,,,PARKING METER,3980,2,3 HOURS,-123.354056200624,48.4252051396285
2138,,180 MIN,,,,PARKING METER,3981,2,3 HOURS,-123.353987550668,48.4251982489398
